"date","nest","spp","status","adults","stage","chicks","confidence","notes"
2015-04-30,"286","SNEG","A",NA,2,2,"",NA
2015-04-02,"287","SNEG","A",NA,1,NA,"","middle; 444 to the right"
2015-04-09,"287","SNEG","A",NA,1,NA,"",NA
2015-04-16,"287","SNEG","A",NA,1,NA,"",NA
2015-04-23,"287","SNEG","A",NA,1,NA,"",NA
2015-04-30,"287","SNEG","A",NA,2,3,"",NA
2015-04-02,"288","BCNH","A",NA,1,NA,"","up from stair path; near top of stairs in hole"
2015-04-09,"288","BCNH","I",NA,NA,0,"","empty"
2015-04-16,"288","BCNH","I",NA,NA,0,"","empty"
2015-04-23,"288","BCNH","I",NA,NA,0,"","empty"
2015-04-30,"288","BCNH","I",NA,NA,0,"","empty"
2015-05-07,"288","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"288","BCNH","I",NA,NA,0,"","not checked, still empty?"
2015-05-21,"288","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"288","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"288","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"288","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"289","BCNH","A",NA,1,NA,"","1 ft from tag on exit path from tree"
2015-04-09,"289","BCNH","A",NA,1,NA,"",NA
2015-04-16,"289","BCNH","I",NA,NA,0,"","empty"
2015-04-23,"289","BCNH","I",NA,NA,0,"","empty"
2015-04-30,"289","BCNH","I",NA,NA,0,"","empty"
2015-05-07,"289","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"289","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"289","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"289","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"289","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"289","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"291","BCNH","A",NA,1,NA,"","2 ft behind tag"
2015-04-09,"291","BCNH","A",NA,2,2,"",NA
2015-04-16,"291","BCNH","A",NA,2,3,"",NA
2015-04-23,"291","BCNH","A",NA,5,3,"",NA
2015-04-30,"291","BCNH","I",NA,NA,0,"","empty"
2015-05-07,"291","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"291","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"291","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"291","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"291","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"291","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"292","BCNH","A",NA,1,NA,"","3 ft from 293"
2015-04-09,"292","BCNH","A",NA,1,NA,"",NA
2015-04-23,"292","BCNH","A",NA,2,3,"",NA
2015-04-30,"292","BCNH","A",NA,4,2,"",NA
2015-05-07,"292","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"292","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"292","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"292","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"292","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"292","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"293","BCNH","A",NA,1,NA,"",NA
2015-04-09,"293","BCNH","A",NA,1,NA,"",NA
2015-04-16,"293","BCNH","I",NA,NA,0,"","empty"
2015-04-23,"293","BCNH","I",NA,NA,0,"","empty"
2015-04-30,"293","BCNH","I",NA,NA,0,"","destroyed"
2015-05-07,"293","BCNH","I",NA,NA,0,"","destroyed"
2015-05-14,"293","BCNH","I",NA,NA,0,"","destroyed"
2015-05-21,"293","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"293","BCNH","I",NA,NA,0,"","destroyed"
2015-06-04,"293","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"293","BCNH","I",NA,NA,0,"","destroyed"
2015-04-02,"294","BCNH","A",NA,1,NA,"","to the right and down from tag; near two metal pipes"
2015-04-09,"294","BCNH","A",NA,1,NA,"",NA
2015-04-16,"294","BCNH","A",NA,1,NA,"",NA
2015-04-23,"294","BCNH","A",NA,2,2,"",NA
2015-04-30,"294","BCNH","I",NA,NA,NA,"","predated"
2015-05-07,"294","BCNH","I",NA,NA,0,"","not checked, still empty?"
2015-05-14,"294","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"294","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"294","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"294","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"294","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"295","BCNH","A",NA,1,NA,"",NA
2015-04-09,"295","BCNH","A",NA,1,NA,"",NA
2015-04-16,"295","BCNH","A",NA,1,NA,"",NA
2015-04-23,"295","BCNH","A",NA,2,2,"",NA
2015-04-30,"295","BCNH","A",NA,2,2,"",NA
2015-05-07,"295","BCNH","A",NA,NA,1,"",NA
2015-05-14,"295","BCNH","A",NA,5,1,"",NA
2015-05-21,"295","BCNH","A",NA,5,1,"",NA
2015-05-28,"295","BCNH","A",NA,5,1,"",NA
2015-06-04,"295","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"296","BCNH","A",NA,1,NA,"","nest behind tag"
2015-04-09,"296","BCNH","A",NA,2,2,"",NA
2015-04-16,"296","BCNH","I",NA,NA,0,"","destroyed"
2015-04-23,"296","BCNH","I",NA,NA,0,"","destroyed"
2015-04-30,"296","BCNH","I",NA,NA,0,"","empty"
2015-05-07,"296","BCNH","I",NA,NA,0,"","not checked, still empty?"
2015-05-14,"296","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"296","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"296","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"296","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"296","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"297","BCNH","A",NA,1,NA,"","tag in front of nest"
2015-04-09,"297","BCNH","I",NA,NA,0,"","empty"
2015-04-16,"297","BCNH","I",NA,NA,0,"","empty"
2015-04-23,"297","BCNH","I",NA,NA,0,"","not checked, but possibly still empty"
2015-04-30,"297","BCNH","I",NA,NA,0,"","not checked; still empty?"
2015-05-07,"297","BCNH","I",NA,NA,0,"","not checked, still empty?"
2015-05-14,"297","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"297","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"297","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"297","BCNH","I",NA,NA,0,"","empty"
2015-04-16,"298","SNEG","A",NA,1,NA,"","tag in front of nest; west side entrance"
2015-04-23,"298","SNEG","A",NA,1,NA,"",NA
2015-04-30,"298","SNEG","A",NA,1,NA,"",NA
2015-04-02,"299","BCNH","A",NA,1,NA,"","hole in the wall; ~5 ft behind tag; diagonal left; wall dvr channel 3"
2015-04-09,"299","BCNH","A",NA,1,NA,"","ch 3. wall dvr installed"
2015-04-23,"299","BCNH","I",NA,NA,0,"","empty"
2015-04-30,"299","BCNH","I",NA,NA,0,"","empty"
2015-05-07,"299","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"299","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"299","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"299","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"299","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"299","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"303","BCNH","A",NA,1,NA,"",NA
2015-04-09,"303","BCNH","A",NA,1,NA,"",NA
2015-04-16,"303","BCNH","A",NA,2,3,"",NA
2015-04-23,"303","BCNH","I",NA,NA,0,"","empty"
2015-04-30,"303","BCNH","I",NA,NA,0,"","empty"
2015-05-07,"303","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"303","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"303","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"303","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"303","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"303","BCNH","I",NA,NA,0,"","renest 303a"
2015-06-11,"303A","BCNH","A",NA,1,0,"","renest rub ch. ????? installed"
2015-04-02,"308","BCNH","A",NA,1,NA,"",NA
2015-04-09,"308","BCNH","A",NA,1,NA,"",NA
2015-04-16,"308","BCNH","A",NA,2,2,"",NA
2015-04-23,"308","BCNH","A",NA,2,3,"",NA
2015-04-30,"308","BCNH","A",NA,5,2,"",NA
2015-05-07,"308","BCNH","A",NA,5,2,"",NA
2015-05-14,"308","BCNH","A",NA,5,1,"",NA
2015-05-21,"308","BCNH","A",NA,5,1,"",NA
2015-05-28,"308","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"308","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"308","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"309","BCNH","A",NA,1,NA,"",NA
2015-04-09,"309","BCNH","A",NA,1,NA,"",NA
2015-04-16,"309","BCNH","A",NA,2,3,"",NA
2015-04-23,"309","BCNH","A",NA,2,3,"",NA
2015-04-30,"309","BCNH","A",NA,5,2,"",NA
2015-05-07,"309","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"309","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"309","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"309","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"309","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"309","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"31","SNEG","A",NA,1,NA,"","middle; left of 170"
2015-04-09,"31","SNEG","A",NA,1,NA,"",NA
2015-04-16,"31","SNEG","A",NA,1,NA,"",NA
2015-04-23,"31","SNEG","A",NA,1,NA,"",NA
2015-04-30,"31","SNEG","A",NA,2,3,"",NA
2015-04-02,"311","BCNH","A",NA,1,NA,"","towards back of karo tree"
2015-04-09,"311","BCNH","A",NA,1,NA,"",NA
2015-04-16,"311","BCNH","A",NA,2,2,"",NA
2015-04-23,"311","BCNH","A",NA,2,2,"",NA
2015-04-30,"311","BCNH","A",NA,5,2,"",NA
2015-05-07,"311","BCNH","A",NA,5,2,"",NA
2015-05-14,"311","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"311","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"311","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"311","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"311","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"312","BCNH","A",NA,1,NA,"",NA
2015-04-16,"312","BCNH","A",NA,2,3,"",NA
2015-04-09,"315","BCNH","A",NA,1,NA,"","below 211; ben dvr ch. 2"
2015-04-16,"315","BCNH","A",NA,1,NA,"",NA
2015-04-23,"315","BCNH","A",NA,1,NA,"",NA
2015-05-07,"315","BCNH","A",NA,1,NA,"","ben dvr ch.2 installed"
2015-05-14,"315","BCNH","A",NA,1,NA,"","ben dvr ch 2"
2015-05-21,"315","BCNH","A",NA,1,NA,"","ben dvr ch 2"
2015-05-28,"315","BCNH","A",NA,1,NA,"","ben dvr ch 2"
2015-06-04,"315","BCNH","A",NA,1,NA,"","ben dvr ch 2; probably will not hatch"
2015-06-11,"315","BCNH","A",NA,1,NA,"","ben dvr ch 2"
2015-04-02,"317","BCNH","A",NA,1,NA,"","nest is 2 feet below and behind the tag"
2015-04-02,"318","BCNH","A",NA,1,NA,"",NA
2015-04-09,"318","BCNH","A",NA,1,NA,"","ch. 2 ben dvr installed"
2015-04-16,"318","BCNH","A",NA,2,3,"","ben dvr channel 2"
2015-04-23,"318","BCNH","A",NA,4,3,"","ben dvr channel 2"
2015-05-14,"318","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"318","BCNH","A",NA,5,3,"","vagrant chicks?"
2015-05-28,"318","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"318","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"318","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"319","BCNH","A",NA,1,NA,"","nest 1 ft behind tag"
2015-04-09,"319","BCNH","A",NA,1,NA,"",NA
2015-04-16,"319","BCNH","A",NA,2,2,"",NA
2015-04-23,"319","BCNH","A",NA,2,2,"",NA
2015-05-07,"319","BCNH","A",NA,5,1,"",NA
2015-05-14,"319","BCNH","A",NA,5,1,"",NA
2015-05-21,"319","BCNH","A",NA,5,3,"","some vagrants?"
2015-05-28,"319","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"319","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"319","BCNH","I",NA,NA,0,"","empty"
2015-04-09,"320","SNEG","A",NA,1,NA,"","east side; to the right of 248"
2015-04-16,"320","SNEG","A",NA,1,NA,"",NA
2015-04-23,"320","SNEG","A",NA,1,NA,"",NA
2015-04-30,"320","SNEG","A",NA,1,NA,"",NA
2015-04-09,"323","SNEG","A",NA,1,0,"","renest from last year"
2015-04-16,"323","SNEG","A",NA,1,NA,"",NA
2015-04-23,"323","SNEG","A",NA,1,NA,"",NA
2015-04-30,"323","SNEG","A",NA,2,3,"",NA
2015-04-02,"324","BCNH","A",NA,1,NA,"","nest directly below tag"
2015-04-16,"324","BCNH","I",NA,NA,0,"","destroyed"
2015-04-23,"324","BCNH","I",NA,NA,0,"","destroyed"
2015-04-30,"324","BCNH","I",NA,NA,0,"","not checked; still destroyed?"
2015-05-07,"324","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"324","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"324","BCNH","I",NA,NA,0,"","destroyed"
2015-05-28,"324","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"324","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"324","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"325","BCNH","A",NA,1,NA,"","nest 3 ft below tag"
2015-04-09,"325","BCNH","A",NA,2,2,"","egg pipped"
2015-04-16,"325","BCNH","A",NA,2,3,"",NA
2015-04-23,"325","BCNH","A",NA,5,2,"",NA
2015-04-30,"325","BCNH","I",NA,NA,NA,"","1 dead chick"
2015-05-07,"325","BCNH","A",NA,5,1,"","vagrant chick?"
2015-05-14,"325","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"325","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"325","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"325","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"325","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"326/534","BCNH","A",NA,1,NA,"","between 388 and 387; tag 3 ft above nest"
2015-04-16,"326/534","BCNH","A",NA,2,2,"",NA
2015-04-23,"326/534","BCNH","A",NA,1,NA,"",NA
2015-04-30,"326/534","BCNH","A",NA,1,NA,"",NA
2015-05-07,"326/534","BCNH","I",NA,NA,0,"","empty - predated; shells nearby"
2015-05-14,"326/534","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"326/534","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"326/534","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"326/534","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"326/534","BCNH","I",NA,NA,0,"","empty"
2015-04-09,"328","BCNH","A",NA,2,3,"","tag 2 ft in front of nest; near brick wall"
2015-04-16,"328","BCNH","A",NA,4,3,"",NA
2015-04-30,"328","BCNH","A",NA,5,2,"",NA
2015-05-07,"328","BCNH","I",NA,NA,0,"","empty but chicks heard"
2015-05-14,"328","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"328","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"328","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"328","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"328","BCNH","I",NA,NA,0,"","empty"
2015-04-09,"329","BCNH","A",NA,1,NA,"","down left of privet trees"
2015-05-07,"329","BCNH","A",NA,5,2,"",NA
2015-05-21,"329","BCNH","A",NA,5,1,"",NA
2015-05-28,"329","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"329","BCNH","I",NA,NA,0,"","empty"
2015-04-16,"331","BCNH","A",NA,2,3,"","tag in agave above nest"
2015-04-23,"331","BCNH","A",NA,2,2,"",NA
2015-04-30,"331","BCNH","I",NA,NA,0,"","destroyed"
2015-05-07,"331","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"331","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"331","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"331","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"331","BCNH","I",NA,NA,0,"","empty"
2015-04-09,"333","BCNH","A",NA,1,NA,"","wall dvr channel 2"
2015-04-23,"333","BCNH","A",NA,4,3,"",NA
2015-04-30,"333","BCNH","A",NA,5,2,"",NA
2015-05-07,"333","BCNH","A",NA,5,2,"",NA
2015-05-14,"333","BCNH","A",NA,5,2,"",NA
2015-05-21,"333","BCNH","A",NA,5,2,"",NA
2015-06-11,"333","BCNH","I",NA,NA,0,"","empty"
2015-04-09,"336","BCNH","A",NA,1,NA,"","ben dvr ch 1 ben dvr ch 1 installed"
2015-04-23,"336","BCNH","A",NA,2,3,"","ben dvr ch 1"
2015-05-21,"336","BCNH","A",NA,NA,2,"","ben dvr ch 1"
2015-05-28,"336","BCNH","I",NA,NA,0,"","ben dvr ch 1; empty"
2015-06-04,"336","BCNH","I",NA,NA,0,"","ben dvr ch 1; empty"
2015-06-11,"336","BCNH","I",NA,NA,0,"","empty; camera removed"
2015-04-09,"343","BCNH","A",NA,1,NA,"","1 piped egg - chick hatching"
2015-04-23,"343","BCNH","A",NA,4,1,"",NA
2015-04-30,"343","BCNH","A",NA,5,1,"",NA
2015-05-14,"343","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"343","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"343","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"343","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"343","BCNH","I",NA,NA,0,"","empty"
2015-04-23,"344","BCNH","A",NA,1,NA,"",NA
2015-04-30,"344","BCNH","I",NA,NA,NA,"","predated"
2015-05-14,"344","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"344","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"344","BCNH","I",NA,NA,0,"","empty"
2015-04-09,"346","BCNH","A",NA,1,NA,"","tag on stalk above nest"
2015-04-16,"346","BCNH","A",NA,1,NA,"",NA
2015-04-23,"346","BCNH","A",NA,1,NA,"",NA
2015-04-30,"346","BCNH","A",NA,2,1,"",NA
2015-05-07,"346","BCNH","A",NA,4,1,"",NA
2015-05-14,"346","BCNH","A",NA,5,1,"",NA
2015-05-21,"346","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"346","BCNH","A",NA,NA,1,"","vagrant chick?"
2015-06-11,"346","BCNH","I",NA,NA,0,"","empty"
2015-04-16,"347","BCNH","A",NA,2,1,"","warden's house; 2 ft to the left/4 ft down from tag"
2015-04-23,"347","BCNH","A",NA,4,1,"",NA
2015-04-30,"347","BCNH","A",NA,5,1,"",NA
2015-05-07,"347","BCNH","A",NA,5,1,"",NA
2015-05-14,"347","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"347","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"347","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"347","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"347","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"348","BCNH","A",NA,1,NA,"","10 ft down from agv trail above eucalyptus"
2015-04-16,"348","BCNH","A",NA,1,NA,"","ben dvr ch 3"
2015-04-23,"348","BCNH","A",NA,2,2,"","ben dvr ch 3"
2015-04-30,"348","BCNH","A",NA,4,1,"","ben dvr ch 3"
2015-05-07,"348","BCNH","I",NA,NA,0,"","ben dvr ch 3; empty"
2015-05-14,"348","BCNH","I",NA,NA,0,"","ben dvr ch 3; empty"
2015-05-21,"348","BCNH","I",NA,NA,0,"","ben dvr ch 3; empty"
2015-05-28,"348","BCNH","I",NA,NA,0,"","ben dvr ch 3; empty"
2015-06-04,"348","BCNH","I",NA,NA,0,"","ben dvr ch 3; empty"
2015-06-11,"348","BCNH","I",NA,NA,0,"","empty; camera removed"
2015-04-02,"355","BCNH","A",NA,1,NA,"","up from eucalyptus"
2015-04-09,"355","BCNH","I",NA,NA,0,"","destroyed"
2015-04-16,"355","BCNH","I",NA,NA,0,"","destroyed"
2015-04-23,"355","BCNH","I",NA,NA,0,"","destroyed"
2015-04-30,"355","BCNH","I",NA,NA,0,"","not checked; still destroyed?"
2015-05-07,"355","BCNH","I",NA,NA,0,"","destroyed"
2015-05-14,"355","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"355","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"355","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"355","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"355","BCNH","I",NA,NA,0,"","empty"
2015-04-30,"358","BCNH","A",NA,1,NA,"","look past tag and down euc; visible from balcony"
2015-05-07,"358","BCNH","A",NA,1,NA,"",NA
2015-05-14,"358","BCNH","A",NA,2,3,"",NA
2015-05-21,"358","BCNH","I",NA,NA,NA,"","1 dead chick; adult present"
2015-05-28,"358","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"358","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"358","BCNH","I",NA,NA,0,"","empty"
2015-04-23,"360","SNEG","A",NA,1,NA,"","nest above small tunnel"
2015-04-30,"360","SNEG","A",NA,1,NA,"",NA
2015-04-30,"362","SNEG","A",NA,1,NA,"","3 ft behind tag"
2015-04-02,"364","BCNH","A",NA,1,NA,"","easy to access from bottom"
2015-04-09,"364","BCNH","A",NA,1,NA,"",NA
2015-04-16,"364","BCNH","A",NA,2,1,"",NA
2015-04-23,"364","BCNH","A",NA,2,2,"",NA
2015-04-30,"364","BCNH","A",NA,5,2,"",NA
2015-05-07,"364","BCNH","A",NA,5,2,"",NA
2015-05-14,"364","BCNH","A",NA,5,2,"",NA
2015-05-21,"364","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"364","BCNH","A",NA,NA,1,"","vagrant chick?"
2015-06-04,"364","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"364","BCNH","I",NA,NA,0,"","empty"
2015-04-09,"366/397","BCNH","A",NA,1,NA,"",NA
2015-04-16,"366/397","BCNH","A",NA,2,2,"",NA
2015-04-23,"366/397","BCNH","A",NA,2,3,"",NA
2015-04-30,"366/397","BCNH","A",NA,5,3,"",NA
2015-05-07,"366/397","BCNH","A",NA,5,2,"",NA
2015-05-14,"366/397","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"366/397","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"366/397","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"366/397","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"366/397","BCNH","I",NA,NA,0,"","empty"
2015-04-30,"369","SNEG","A",NA,1,NA,"","under tag"
2015-04-30,"373","SNEG","A",NA,1,NA,"",NA
2015-04-30,"377","SNEG","A",NA,2,3,"","tag ~2 ft in front. missed earlier?"
2015-04-30,"381","SNEG","A",NA,1,NA,"","tag 1 ft on front of the nest tag 1 ft in front of nest"
2015-04-09,"382","BCNH","A",NA,1,NA,"","directly under 324"
2015-04-16,"382","BCNH","A",NA,1,NA,"",NA
2015-04-23,"382","BCNH","A",NA,1,NA,"","2 pipped"
2015-04-30,"382","BCNH","A",NA,2,3,"",NA
2015-05-07,"382","BCNH","A",NA,4,3,"",NA
2015-05-14,"382","BCNH","A",NA,5,2,"",NA
2015-05-21,"382","BCNH","A",NA,5,1,"",NA
2015-05-28,"382","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"382","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"382","BCNH","I",NA,NA,0,"","empty"
2015-04-30,"386","SNEG","A",NA,1,NA,"","near 171"
2015-04-09,"387","BCNH","A",NA,1,NA,"","down from 315"
2015-04-16,"387","BCNH","A",NA,2,2,"",NA
2015-04-23,"387","BCNH","A",NA,2,2,"","3rd chick possible, not seen in bundle"
2015-04-30,"387","BCNH","A",NA,5,2,"",NA
2015-05-07,"387","BCNH","A",NA,5,1,"",NA
2015-05-14,"387","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"387","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"387","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"387","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"387","BCNH","I",NA,NA,0,"","empty"
2015-04-09,"388","BCNH","A",NA,1,NA,"","6 ft west of 387"
2015-04-16,"388","BCNH","A",NA,1,NA,"","1 pipped egg"
2015-04-23,"388","BCNH","A",NA,2,3,"",NA
2015-04-30,"388","BCNH","A",NA,4,3,"",NA
2015-05-07,"388","BCNH","A",NA,5,1,"",NA
2015-05-14,"388","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"388","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"388","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"388","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"388","BCNH","I",NA,NA,0,"","empty"
2015-04-09,"392","BCNH","A",NA,1,NA,"","2 ft west of 388"
2015-04-16,"392","BCNH","A",NA,1,NA,"",NA
2015-04-23,"392","BCNH","A",NA,2,2,"",NA
2015-04-30,"392","BCNH","A",NA,2,2,"",NA
2015-05-07,"392","BCNH","A",NA,5,2,"",NA
2015-05-14,"392","BCNH","A",NA,5,1,"",NA
2015-05-21,"392","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"392","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"392","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"392","BCNH","I",NA,NA,0,"","empty"
2015-04-09,"393","BCNH","A",NA,1,NA,"","left of privet towards top"
2015-04-16,"393","BCNH","A",NA,1,NA,"",NA
2015-04-23,"393","BCNH","A",NA,1,NA,"",NA
2015-04-30,"393","BCNH","A",NA,2,1,"",NA
2015-05-07,"393","BCNH","A",NA,2,3,"",NA
2015-05-14,"393","BCNH","I",NA,NA,0,"","empty"
2015-05-21,"393","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"393","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"393","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"393","BCNH","I",NA,NA,0,"","empty"
2015-04-09,"395","BCNH","A",NA,1,NA,"","look from path ledge; tag above; left of 203"
2015-04-16,"395","BCNH","A",NA,2,1,"",NA
2015-04-23,"395","BCNH","A",NA,2,1,"",NA
2015-04-30,"395","BCNH","A",NA,5,1,"",NA
2015-05-07,"395","BCNH","I",NA,NA,0,"","empty"
2015-05-14,"395","BCNH","A",NA,NA,1,"","chick is >30 days old, vagrant chick?"
2015-05-21,"395","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"395","BCNH","A",NA,NA,1,"","chick is >35 days old, vagrant chick?"
2015-06-04,"395","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"395","BCNH","I",NA,NA,0,"","empty"
2015-04-30,"396","SNEG","A",NA,1,NA,"","near 494"
2015-04-09,"399","BCNH","A",NA,1,NA,"","3 ft to left (if facing water) to 318"
2015-04-16,"399","BCNH","A",NA,2,3,"",NA
2015-04-23,"399","BCNH","A",NA,2,2,"",NA
2015-04-30,"399","BCNH","A",NA,5,2,"",NA
2015-05-07,"399","BCNH","I",NA,NA,0,"","destroyed"
2015-05-14,"399","BCNH","A",NA,NA,2,"",NA
2015-05-21,"399","BCNH","I",NA,NA,0,"","empty"
2015-05-28,"399","BCNH","I",NA,NA,0,"","empty"
2015-06-04,"399","BCNH","I",NA,NA,0,"","empty"
2015-06-11,"399","BCNH","I",NA,NA,0,"","empty"
2015-04-02,"40","SNEG","A",NA,1,NA,"","west side; across from 115"
