"date","nest","spp","status","adults","stage","chicks","confidence","notes"
2016-05-19,"561","SNEG","A",NA,1,0,"",NA
2016-05-05,"562","SNEG","A",NA,1,0,"","left of 444"
2016-05-12,"562","SNEG","A",NA,1,0,"",NA
2016-05-19,"562","SNEG","A",NA,1,0,"",NA
2016-04-07,"563","BCNH","A",NA,1,0,"","tag in front of nest"
2016-04-14,"563","BCNH","A",NA,1,0,"",NA
2016-04-21,"563","BCNH","A",NA,NA,2,"",NA
2016-04-28,"563","BCNH","A",NA,2,1,"",NA
2016-05-05,"563","BCNH","I",NA,NA,0,"",NA
2016-05-12,"563","BCNH","I",NA,NA,0,"",NA
2016-05-19,"563","BCNH","I",NA,NA,0,"","see nest 563a"
2016-06-02,"563","BCNH","I",NA,NA,0,"","see nest 563a"
2016-05-19,"563A","BCNH","A",NA,1,0,"","tag in front of nest"
2016-05-26,"563A","BCNH","A",NA,1,0,"",NA
2016-06-02,"563A","BCNH","A",NA,1,0,"",NA
2016-04-07,"564","BCNH","A",NA,1,0,"","tag 2 ft to right of nest"
2016-04-14,"564","BCNH","A",NA,1,0,"",NA
2016-04-21,"564","BCNH","A",NA,1,0,"","west of 565, left of path"
2016-04-28,"564","BCNH","A",NA,1,NA,"",NA
2016-05-05,"564","BCNH","A",NA,1,0,"",NA
2016-05-12,"564","BCNH","I",NA,NA,0,"",NA
2016-05-19,"564","BCNH","I",NA,NA,0,"","empty"
2016-05-26,"564","BCNH","I",NA,NA,0,"","empty"
2016-06-02,"564","BCNH","I",NA,NA,0,"","empty"
2016-04-07,"565","BCNH","A",NA,1,0,"","tag 2.5 ft in front of nest"
2016-04-14,"565","BCNH","A",NA,1,0,"","easier to see from back side"
2016-04-21,"565","BCNH","A",NA,1,0,"",NA
2016-04-28,"565","BCNH","A",NA,2,1,"",NA
2016-05-05,"565","BCNH","A",NA,4,1,"",NA
2016-05-12,"565","BCNH","A",NA,5,1,"",NA
2016-05-26,"565","BCNH","A",NA,1,0,"",NA
2016-06-02,"565","BCNH","A",NA,1,0,"","rotten"
2016-04-07,"566","BCNH","A",NA,1,0,"","east side of rub"
2016-04-14,"566","BCNH","I",NA,NA,0,"","empty"
2016-04-21,"566","BCNH","I",NA,NA,0,"",NA
2016-04-28,"566","BCNH","I",NA,NA,0,"",NA
2016-05-05,"566","BCNH","I",NA,NA,0,"",NA
2016-05-12,"566","BCNH","I",NA,NA,0,"",NA
2016-05-19,"566","BCNH","I",NA,NA,0,"","empty"
2016-05-26,"566","BCNH","I",NA,NA,0,"","empty"
2016-06-02,"566","BCNH","I",NA,NA,0,"","empty"
2016-04-07,"567","BCNH","A",NA,1,0,"","tag 6 ft off trail"
2016-04-14,"567","BCNH","A",NA,1,0,"",NA
2016-04-21,"567","BCNH","A",NA,1,0,"","0"
2016-04-28,"567","BCNH","I",NA,NA,0,"","empty"
2016-05-05,"567","BCNH","I",NA,NA,0,"","empty"
2016-05-12,"567","BCNH","I",NA,NA,0,"",NA
2016-05-19,"567","BCNH","I",NA,NA,0,"","empty"
2016-05-26,"567","BCNH","I",NA,NA,0,"",NA
2016-06-02,"567","BCNH","I",NA,NA,0,"","empty"
2016-04-07,"568","BCNH","A",NA,1,0,"","25 ft from path"
2016-04-14,"568","BCNH","A",NA,1,0,"",NA
2016-04-21,"568","BCNH","I",NA,NA,0,"","depredated"
2016-04-28,"568","BCNH","I",NA,NA,0,"","egg fragments nearby"
2016-05-05,"568","BCNH","I",NA,NA,0,"","empty"
2016-05-12,"568","BCNH","I",NA,NA,0,"",NA
2016-05-19,"568","BCNH","I",NA,NA,0,"","empty"
2016-05-26,"568","BCNH","I",NA,NA,0,"","empty"
2016-06-02,"568","BCNH","I",NA,NA,0,"","empty"
2016-04-07,"569","BCNH","A",NA,1,0,"","tag 4 ft above nest facing walkway"
2016-04-14,"569","BCNH","A",NA,1,0,"",NA
2016-04-21,"569","BCNH","A",NA,1,NA,"",NA
2016-04-28,"569","BCNH","A",NA,1,0,"","both eggs pipped"
2016-05-05,"569","BCNH","A",NA,2,2,"",NA
2016-05-12,"569","BCNH","A",NA,4,2,"",NA
2016-05-19,"569","BCNH","A",NA,5,2,"",NA
2016-05-26,"569","BCNH","A",NA,5,1,"",NA
2016-06-02,"569","BCNH","I",NA,NA,0,"","empty"
2016-04-14,"570","BCNH","A",NA,2,1,"","neart east entrance"
2016-04-21,"570","BCNH","A",NA,2,2,"",NA
2016-04-28,"570","BCNH","A",NA,2,2,"",NA
2016-05-05,"570","BCNH","A",NA,NA,1,"",NA
2016-05-12,"570","BCNH","A",NA,1,NA,"","1 egg depredated"
2016-05-19,"570","BCNH","I",NA,NA,0,"","empty"
2016-05-26,"570","BCNH","I",NA,NA,0,"","empty"
2016-06-02,"570","BCNH","I",NA,NA,0,"","empty"
2016-04-21,"571","SNEG","A",NA,1,0,"","left/above 588 left/above 588"
2016-04-28,"571","SNEG","A",NA,1,NA,"",NA
2016-05-05,"571","SNEG","A",NA,1,0,"",NA
2016-05-12,"571","SNEG","A",NA,2,1,"",NA
2016-05-19,"571","SNEG","A",NA,2,1,"",NA
2016-04-14,"572","BCNH","A",NA,1,0,"","tag 1 ftin front tag 1 ftin front"
2016-04-21,"572","BCNH","I",NA,NA,0,"","nest destroyed"
2016-05-12,"572","BCNH","I",NA,NA,0,"","nest destroyed"
2016-05-19,"572","BCNH","I",NA,NA,0,"","destroyed"
2016-05-26,"572","BCNH","I",NA,NA,0,"","destroyed"
2016-06-02,"572","BCNH","I",NA,NA,0,"","destroyed"
2016-04-14,"573","BCNH","A",NA,1,0,"","tag just in front of nest near canyon, closest to ch tag just in front of nest near canyon, closest to ch"
2016-04-21,"573","BCNH","A",NA,1,0,"",NA
2016-04-28,"573","BCNH","A",NA,2,3,"",NA
2016-05-05,"573","BCNH","A",NA,2,3,"",NA
2016-05-12,"573","BCNH","A",NA,5,2,"",NA
2016-05-19,"573","BCNH","A",NA,5,2,"",NA
2016-05-26,"573","BCNH","A",NA,5,1,"",NA
2016-04-21,"574","SNEG","A",NA,1,0,"","tag right in front, same utm as 423 tag right in front, same utm as 423"
2016-04-28,"574","SNEG","A",NA,1,NA,"",NA
2016-05-12,"574","SNEG","A",NA,1,NA,"",NA
2016-05-19,"574","SNEG","A",NA,2,3,"",NA
2016-04-14,"575","BCNH","A",NA,2,2,"","tag on tree branch 1 ft below nest, near dock, seen cliffside"
2016-04-21,"575","BCNH","A",NA,NA,1,"","age discrepancy?"
2016-04-28,"575","BCNH","A",NA,2,1,"","chicks from last week gone"
2016-05-05,"575","BCNH","I",NA,NA,0,"",NA
2016-05-12,"575","BCNH","I",NA,NA,0,"","empty"
2016-05-19,"575","BCNH","I",NA,NA,0,"","empty"
2016-05-26,"575","BCNH","I",NA,NA,0,"","empty"
2016-06-02,"575","BCNH","I",NA,NA,0,"","empty"
2016-04-21,"576","SNEG","A",NA,1,0,"","1 ft below tag 1 ft below tag"
2016-04-28,"576","SNEG","A",NA,1,NA,"",NA
2016-05-05,"576","SNEG","A",NA,1,0,"",NA
2016-05-12,"576","SNEG","I",NA,NA,0,"","destroyed"
2016-05-19,"576","SNEG","I",NA,NA,0,"","destroyed"
2016-04-21,"577","SNEG","I",NA,NA,0,"","tag directly below nest, east side of colony tag directly below nest, east side of colony"
2016-04-28,"577","SNEG","A",NA,1,NA,"",NA
2016-05-05,"577","SNEG","A",NA,1,0,"",NA
2016-05-12,"577","SNEG","A",NA,2,1,"",NA
2016-05-19,"577","SNEG","A",NA,2,3,"","fth egg"
2016-04-21,"578","SNEG","A",NA,1,0,"","left of 577, tag right/above 1 ft left of 577, tag right/above 1 ft"
2016-04-28,"578","SNEG","A",NA,1,NA,"",NA
2016-05-05,"578","SNEG","A",NA,1,0,"",NA
2016-05-12,"578","SNEG","A",NA,2,2,"",NA
2016-05-19,"578","SNEG","A",NA,2,4,"",NA
2016-04-21,"579","SNEG","A",NA,1,0,"","tag left of nest, same utm as 532 (there is no 532) tag left of nest, same utm as 532 (there is no 532)"
2016-04-28,"579","SNEG","A",NA,1,NA,"",NA
2016-05-05,"579","SNEG","A",NA,1,0,"",NA
2016-05-12,"579","SNEG","A",NA,1,0,"",NA
2016-05-19,"579","SNEG","A",NA,2,3,"",NA
2016-04-21,"580","SNEG","A",NA,1,0,"","tag 4 ft in front of nest, pathside (front), left of 579 tag 4 ft in front of nest, pathside (front), left of 579"
2016-04-28,"580","SNEG","I",NA,NA,NA,"",NA
2016-05-05,"580","SNEG","A",NA,1,0,"",NA
2016-05-12,"580","SNEG","A",NA,1,0,"",NA
2016-05-19,"580","SNEG","A",NA,1,0,"",NA
2016-04-21,"581","SNEG","A",NA,1,0,"","tag above and 5 ft in front of nest, right of 580 tag above and 5 ft in front of nest, right of 580"
2016-04-28,"581","SNEG","A",NA,1,NA,"",NA
2016-05-05,"581","SNEG","A",NA,1,0,"",NA
2016-05-12,"581","SNEG","A",NA,1,0,"",NA
2016-05-19,"581","SNEG","A",NA,2,2,"","coulnd't reach chicks"
2016-04-21,"582","SNEG","A",NA,1,0,"","sawtooth leaves, tag above/left of nest sawtooth leaves, tag above/left of nest"
2016-04-28,"582","SNEG","A",NA,1,NA,"","east"
2016-05-05,"582","SNEG","A",NA,1,0,"",NA
2016-04-14,"583","BCNH","A",NA,1,0,"","tag right above nest best seen from above agave trail tag right above nest best seen from above agave trail"
2016-04-21,"583","BCNH","A",NA,2,3,"",NA
2016-04-28,"583","BCNH","A",NA,2,3,"",NA
2016-05-05,"583","BCNH","A",NA,5,1,"",NA
2016-05-12,"583","BCNH","A",NA,5,1,"",NA
2016-05-19,"583","BCNH","I",NA,NA,0,"","empty"
2016-06-02,"583","BCNH","I",NA,NA,0,"","empty"
2016-05-05,"584","SNEG","A",NA,1,0,"","tag 4 in in front"
2016-05-12,"584","SNEG","I",NA,NA,0,"","destroyed"
2016-05-19,"584","SNEG","I",NA,NA,0,"","destroyed"
2016-04-14,"585","BCNH","A",NA,1,0,"","tag 2 ft above nest on agave stalk"
2016-04-21,"585","BCNH","I",NA,NA,0,"","depredated"
2016-04-28,"585","BCNH","A",NA,2,3,"",NA
2016-05-05,"585","BCNH","A",NA,4,2,"",NA
2016-05-12,"585","BCNH","A",NA,5,2,"",NA
2016-05-19,"585","BCNH","I",NA,NA,0,"","empty"
2016-05-26,"585","BCNH","A",NA,5,3,"","very large chicks- left nest"
2016-06-02,"585","BCNH","I",NA,NA,0,"","empty"
2016-04-21,"586","SNEG","A",NA,1,0,"","tag above nest, left/above 587 tag above nest, left/above 587"
2016-04-28,"586","SNEG","A",NA,1,NA,"",NA
2016-05-05,"586","SNEG","A",NA,2,2,"",NA
2016-05-12,"586","SNEG","A",NA,2,4,"",NA
2016-05-19,"586","SNEG","A",NA,NA,4,"","all 4 chicks dead"
2016-04-21,"587","SNEG","A",NA,1,0,"","3 ft left/below 588, dense cover 3 ft left/below 588, dense cover"
2016-04-28,"587","SNEG","A",NA,1,NA,"",NA
2016-05-05,"587","SNEG","A",NA,1,0,"","2 crushed"
2016-05-12,"587","SNEG","A",NA,1,0,"",NA
2016-05-19,"587","SNEG","A",NA,2,1,"",NA
2016-04-21,"588","SNEG","A",NA,1,0,"",NA
2016-04-28,"588","SNEG","A",NA,1,NA,"",NA
2016-05-05,"588","SNEG","A",NA,1,0,"",NA
2016-05-19,"588","SNEG","A",NA,2,4,"",NA
2016-04-21,"589","SNEG","A",NA,1,0,"","right/behind 588 right/behind 588"
2016-04-28,"589","SNEG","A",NA,1,NA,"",NA
2016-05-05,"589","SNEG","A",NA,1,0,"","nest under construction in front of 589"
2016-05-12,"589","SNEG","A",NA,1,0,"",NA
2016-05-19,"589","SNEG","A",NA,1,0,"",NA
2016-05-05,"590","SNEG","A",NA,1,0,"","central near 360 512"
2016-05-12,"590","SNEG","A",NA,1,0,"",NA
2016-05-05,"591","SNEG","A",NA,1,0,"","nest 2ft behind tag, above 503 & 592 west"
2016-05-12,"591","SNEG","A",NA,1,0,"",NA
2016-05-19,"591","SNEG","A",NA,1,0,"",NA
2016-05-05,"592","SNEG","A",NA,1,0,"","tag in front of nest below 591 west"
2016-05-12,"592","SNEG","A",NA,1,0,"",NA
2016-05-19,"592","SNEG","A",NA,1,0,"",NA
2016-05-05,"593","SNEG","A",NA,1,0,"","next to 590 central"
2016-05-12,"593","SNEG","A",NA,1,0,"",NA
2016-05-19,"593","SNEG","A",NA,1,0,"",NA
2016-05-19,"594","BCNH","A",NA,2,1,"","nest 4 ft behind tag in crux of tree; seen from top of wall"
2016-05-26,"594","BCNH","A",NA,2,1,"",NA
2016-06-02,"594","BCNH","A",NA,NA,1,"",NA
2016-05-12,"597","SNEG","A",NA,1,0,"","tag 1 ft from nest, seen from path tag 1 ft from nest, seen from path"
2016-05-19,"597","SNEG","A",NA,1,0,"",NA
2016-05-12,"598","SNEG","A",NA,1,0,"","tag 2 ft in front of nest, seen from east side exit tag 2 ft in front of nest, seen from east side exit"
2016-05-19,"598","SNEG","A",NA,1,0,"",NA
2016-05-12,"599","SNEG","A",NA,2,2,"","seen from front of colony on path"
2016-05-19,"599","SNEG","A",NA,2,3,"",NA
2016-05-12,"69","SNEG","A",NA,2,2,"","3 ft below 588 deep in ivy; tag 1.5 ft in front"
2016-05-19,"69","SNEG","A",NA,2,4,"",NA
2016-05-12,"77","SNEG","A",NA,1,0,"","tag 1.5 ft abov enest; nest behind, below 499 tag 1.5 ft abov enest; nest behind, below 499"
2016-05-12,"81","SNEG","A",NA,1,0,"","tag 4 ft in front, 1 ft above nest; middle of veg rubble, deep veg tag 4 ft in front, 1 ft above nest; middle of veg rubble, deep veg tag 4 ft in front, 1 ft above nest; middle of veg rubble, deep veg tag 4 ft in front, 1 ft above nest; middle of veg rubble, deep veg"
2016-05-19,"81","SNEG","A",NA,1,0,"",NA
2016-05-26,"81","SNEG","A",NA,1,0,"",NA
2016-06-02,"81","SNEG","A",NA,1,0,"",NA
2016-05-12,"84","SNEG","A",NA,1,0,"","nest behind tag nest behind tag"
2016-05-19,"84","SNEG","A",NA,1,0,"",NA
2016-05-12,"85","SNEG","A",NA,1,0,"","central, down and left of 87, tag 5 in in front of nest central, down and left of 87, tag 5 in in front of nest"
2016-05-12,"87","SNEG","A",NA,1,0,"","central, tag 5 in in front of nest central, tag 5 in in front of nest"
2016-05-12,"91","SNEG","A",NA,1,0,"","central nest, tag 3 in left of nest central nest, tag 3 in left of nest"
2016-05-05,"97","BCNH","A",NA,1,0,"","uphill from 490, tag 1 ft below nest"
2016-05-12,"97","BCNH","A",NA,1,0,"",NA
2016-05-19,"97","BCNH","A",NA,1,0,"",NA
2016-05-26,"97","BCNH","A",NA,2,2,"",NA
2016-06-02,"97","BCNH","A",NA,2,2,"",NA
2016-05-19,"A","SNEG","A",NA,2,2,"","in front/ below 343"
2016-05-19,"B","SNEG","A",NA,1,0,"","lower right of 206"
2016-05-19,"C","SNEG","A",NA,1,0,"","back of east side, across from 206"
2016-05-19,"D","SNEG","A",NA,1,0,"","back of east side, across from 206"
2016-05-19,"E","SNEG","A",NA,1,0,"","left of 84"
2016-05-19,"F","SNEG","A",NA,1,0,"","near 251, could be 348"
2016-05-19,"G","SNEG","A",NA,1,0,"","2 ft behind tag 556"
2016-05-19,"H","SNEG","A",NA,1,0,"","in front of 586"
2016-05-19,"I","SNEG","A",NA,1,0,"",NA
2016-05-19,"J","SNEG","A",NA,1,0,"",NA
2016-05-19,"K","SNEG","A",NA,1,0,"",NA
2016-05-19,"L","SNEG","A",NA,1,0,"",NA
2016-05-19,"M","SNEG","A",NA,1,0,"",NA
2016-06-02,"N","SNEG","A",NA,2,2,"","not tagged, behind 490 in bcnh colony."
2016-05-26,NA,"BCNH","A",NA,2,2,"","directly below 554 directly below 554, needs to be tagged"
