"date","nest","spp","status","adults","stage","chicks","confidence","notes"
2018-05-03,"286","SNEG","A",NA,1,0,"","southern most end of colony"
2018-05-10,"286","SNEG","I",NA,NA,0,"","empty"
2018-05-17,"286","SNEG","I",NA,NA,0,"",NA
2018-05-24,"286","SNEG","I",NA,NA,0,"",NA
2018-05-03,"287","SNEG","A",NA,1,0,"","far south down slope, tag 2 ft north of nest"
2018-05-10,"287","SNEG","A",NA,1,0,"",NA
2018-05-17,"287","SNEG","A",NA,1,0,"",NA
2018-05-24,"287","SNEG","A",NA,2,4,"",NA
2018-05-03,"288","SNEG","A",NA,1,0,"","down cormorant slope"
2018-05-10,"288","SNEG","A",NA,1,0,"",NA
2018-05-17,"288","SNEG","A",NA,1,0,"","one egg is pipped"
2018-05-24,"288","SNEG","A",NA,2,4,"",NA
2018-05-03,"289","SNEG","A",NA,1,0,"","down cormorant slope"
2018-05-10,"289","SNEG","A",NA,1,0,"",NA
2018-05-17,"289","SNEG","A",NA,1,0,"",NA
2018-05-24,"289","SNEG","A",NA,2,4,"",NA
2018-05-03,"291","SNEG","A",NA,1,0,"","down cormorant slope; 2 ft nw of 289"
2018-05-10,"291","SNEG","A",NA,1,0,"",NA
2018-05-17,"291","SNEG","A",NA,2,2,"",NA
2018-05-24,"291","SNEG","A",NA,2,4,"",NA
2018-05-03,"292","SNEG","A",NA,1,0,"","1 ft west of 249"
2018-05-17,"292","SNEG","A",NA,1,0,"","one egg is pipped"
2018-05-24,"292","SNEG","A",NA,2,4,"",NA
2018-05-03,"294","SNEG","A",NA,1,0,"","down cormorant slope; 3 ft nw of 292"
2018-05-10,"294","SNEG","A",NA,2,1,"",NA
2018-05-17,"294","SNEG","A",NA,2,2,"","plus one dead egg"
2018-05-24,"294","SNEG","A",NA,5,2,"",NA
2018-05-03,"295","BCNH","A",NA,1,0,"","nw edge of cormorant slope"
2018-05-10,"295","BCNH","A",NA,2,1,"","confirmed bcnh"
2018-05-17,"295","BCNH","A",NA,2,1,"","plus two dead eggs"
2018-05-24,"295","BCNH","A",NA,NA,1,"",NA
2018-05-03,"296","SNEG","A",NA,1,0,"","central colony"
2018-05-10,"296","SNEG","A",NA,1,0,"",NA
2018-05-17,"296","SNEG","A",NA,1,0,"",NA
2018-05-24,"296","SNEG","A",NA,1,0,"",NA
2018-05-03,"297","SNEG","A",NA,1,0,"","north end of colony"
2018-05-10,"297","SNEG","A",NA,1,0,"",NA
2018-05-17,"297","SNEG","I",NA,NA,0,"",NA
2018-05-24,"297","SNEG","I",NA,NA,0,"",NA
2018-05-03,"298","SNEG","A",NA,1,0,"","6 ft north of 358"
2018-05-10,"298","SNEG","A",NA,1,0,"",NA
2018-05-17,"298","SNEG","A",NA,1,0,"",NA
2018-05-24,"298","SNEG","A",NA,2,2,"",NA
2018-05-03,"299","SNEG","A",NA,1,0,"","ne edge of colony"
2018-05-17,"299","SNEG","A",NA,1,0,"",NA
2018-05-24,"299","SNEG","A",NA,2,4,"",NA
2018-03-29,"303","BCNH","A",NA,1,0,"","tag 2 ft in front of the nest, left side of path close to entrance"
2018-04-05,"303","BCNH","A",NA,1,0,"",NA
2018-04-12,"303","BCNH","A",NA,1,0,"",NA
2018-04-19,"303","BCNH","A",NA,2,3,"",NA
2018-04-26,"303","BCNH","A",NA,2,3,"",NA
2018-05-03,"303","BCNH","A",NA,2,1,"",NA
2018-05-10,"303","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"303","BCNH","I",NA,NA,0,"",NA
2018-05-24,"303","BCNH","I",NA,NA,0,"","empty"
2018-05-31,"303","BCNH","I",NA,NA,0,"","empty"
2018-06-07,"303","BCNH","I",NA,NA,0,"",NA
2018-03-29,"307","BCNH","A",NA,1,0,"","tag below nest, near entrance close to bench"
2018-04-05,"307","BCNH","A",NA,1,0,"",NA
2018-04-12,"307","BCNH","A",NA,1,0,"",NA
2018-04-19,"307","BCNH","I",NA,NA,0,"",NA
2018-04-26,"307","BCNH","I",NA,NA,0,"",NA
2018-05-03,"307","BCNH","I",NA,NA,0,"","empty"
2018-05-10,"307","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"307","BCNH","I",NA,NA,0,"",NA
2018-05-24,"307","BCNH","I",NA,NA,0,"",NA
2018-05-31,"307","BCNH","I",NA,NA,0,"",NA
2018-06-07,"307","BCNH","I",NA,NA,0,"",NA
2018-03-29,"31","BCNH","A",NA,1,0,"","inside tunnel; a few ft behind tag"
2018-04-05,"31","BCNH","A",NA,1,0,"",NA
2018-04-12,"31","BCNH","A",NA,1,0,"",NA
2018-04-19,"31","BCNH","A",NA,2,2,"",NA
2018-04-26,"31","BCNH","A",NA,2,3,"",NA
2018-05-03,"31","BCNH","A",NA,5,2,"",NA
2018-05-10,"31","BCNH","A",NA,5,1,"",NA
2018-05-17,"31","BCNH","I",NA,NA,0,"",NA
2018-05-24,"31","BCNH","I",NA,NA,0,"",NA
2018-05-31,"31","BCNH","I",NA,NA,0,"",NA
2018-06-07,"31","BCNH","I",NA,NA,0,"",NA
2018-03-29,"310","BCNH","A",NA,1,0,"","in entrance close to rw, tag in front"
2018-04-05,"310","BCNH","A",NA,1,0,"",NA
2018-04-12,"310","BCNH","A",NA,1,0,"",NA
2018-04-19,"310","BCNH","A",NA,1,0,"",NA
2018-04-26,"310","BCNH","I",NA,NA,0,"","depredated eggs"
2018-05-03,"310","BCNH","I",NA,NA,0,"","empty"
2018-05-10,"310","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"310","BCNH","I",NA,NA,0,"",NA
2018-05-24,"310","BCNH","I",NA,NA,0,"",NA
2018-05-31,"310","BCNH","I",NA,NA,0,"",NA
2018-06-07,"310","BCNH","I",NA,NA,0,"",NA
2018-03-29,"311","BCNH","A",NA,1,0,"","4 ft from nest 310"
2018-04-05,"311","BCNH","A",NA,1,0,"",NA
2018-04-12,"311","BCNH","A",NA,1,0,"",NA
2018-04-19,"311","BCNH","A",NA,2,2,"",NA
2018-04-26,"311","BCNH","A",NA,2,2,"",NA
2018-05-03,"311","BCNH","I",NA,NA,0,"","empty"
2018-05-10,"311","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"311","BCNH","I",NA,NA,0,"",NA
2018-05-24,"311","BCNH","I",NA,NA,0,"",NA
2018-05-31,"311","BCNH","I",NA,NA,0,"",NA
2018-06-07,"311","BCNH","I",NA,NA,0,"",NA
2018-03-29,"312","BCNH","A",NA,1,0,"","tag 2 ft in front and 1 ft above nest, nest hidden in albizia"
2018-04-05,"312","BCNH","A",NA,1,0,"",NA
2018-04-12,"312","BCNH","A",NA,2,3,"",NA
2018-04-19,"312","BCNH","A",NA,2,3,"",NA
2018-04-26,"312","BCNH","A",NA,5,2,"",NA
2018-05-03,"312","BCNH","A",NA,5,2,"",NA
2018-05-31,"312","BCNH","I",NA,NA,0,"",NA
2018-06-07,"312","BCNH","I",NA,NA,0,"",NA
2018-03-29,"315","BCNH","A",NA,1,0,"","tag 2ft above nest, tucked in albizia"
2018-04-05,"315","BCNH","A",NA,1,0,"",NA
2018-04-12,"315","BCNH","A",NA,1,0,"",NA
2018-04-19,"315","BCNH","A",NA,1,0,"",NA
2018-04-26,"315","BCNH","A",NA,1,0,"",NA
2018-05-03,"315","BCNH","A",NA,1,0,"","1 pipped egg"
2018-05-10,"315","BCNH","I",NA,NA,0,"","two eggs in nest, but both are dead"
2018-05-17,"315","BCNH","I",NA,NA,0,"","two dead eggs still in there"
2018-05-24,"315","BCNH","I",NA,NA,0,"","two dead eggs still present"
2018-05-31,"315","BCNH","I",NA,NA,0,"",NA
2018-06-07,"315","BCNH","I",NA,NA,0,"",NA
2018-04-05,"318","BCNH","A",NA,1,0,"","tag 3' in front of nest; opposite #303"
2018-04-12,"318","BCNH","A",NA,1,0,"",NA
2018-04-19,"318","BCNH","A",NA,1,0,"","1 egg pipped"
2018-04-26,"318","BCNH","A",NA,2,2,"",NA
2018-05-03,"318","BCNH","A",NA,4,2,"",NA
2018-05-10,"318","BCNH","A",NA,5,2,"",NA
2018-05-17,"318","BCNH","A",NA,5,2,"",NA
2018-05-24,"318","BCNH","A",NA,5,2,"",NA
2018-05-31,"318","BCNH","A",NA,5,1,"","chick outside of nest"
2018-06-07,"318","BCNH","I",NA,NA,0,"",NA
2018-04-05,"319","BCNH","A",NA,1,0,"","veg rubble, first entrance near rw"
2018-04-12,"319","BCNH","A",NA,1,0,"",NA
2018-04-19,"319","BCNH","A",NA,1,0,"",NA
2018-04-26,"319","BCNH","A",NA,2,3,"",NA
2018-05-03,"319","BCNH","I",NA,NA,0,"","empty"
2018-05-10,"319","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"319","BCNH","I",NA,NA,0,"",NA
2018-05-24,"319","BCNH","I",NA,NA,0,"",NA
2018-05-31,"319","BCNH","I",NA,NA,0,"",NA
2018-06-07,"319","BCNH","I",NA,NA,0,"",NA
2018-04-05,"320","BCNH","A",NA,1,0,"","near secret garden; tag 2' in front of nest 43189"
2018-04-12,"320","BCNH","A",NA,1,0,"",NA
2018-04-19,"320","BCNH","I",NA,NA,0,"","empty"
2018-04-26,"320","BCNH","I",NA,NA,0,"",NA
2018-05-03,"320","BCNH","I",NA,NA,0,"","empty"
2018-05-10,"320","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"320","BCNH","I",NA,NA,0,"",NA
2018-05-24,"320","BCNH","A",NA,5,1,"","chick left nest, chick from 343?"
2018-05-31,"320","BCNH","I",NA,NA,0,"","empty"
2018-06-07,"320","BCNH","I",NA,NA,0,"",NA
2018-04-12,"323","BCNH","A",NA,1,0,"","center of rub colony, tag in front of nest"
2018-04-19,"323","BCNH","A",NA,1,0,"",NA
2018-04-26,"323","BCNH","A",NA,1,0,"",NA
2018-05-03,"323","BCNH","A",NA,1,0,"","1 egg pipped"
2018-05-10,"323","BCNH","A",NA,2,3,"",NA
2018-05-17,"323","BCNH","I",NA,NA,0,"",NA
2018-05-24,"323","BCNH","I",NA,NA,0,"",NA
2018-05-31,"323","BCNH","I",NA,NA,0,"",NA
2018-06-07,"323","BCNH","I",NA,NA,0,"",NA
2018-04-05,"326","BCNH","A",NA,1,0,"","tag 5' in front of and 2' above nest; left of 72"
2018-04-12,"326","BCNH","A",NA,2,2,"",NA
2018-04-19,"326","BCNH","A",NA,2,2,"",NA
2018-04-26,"326","BCNH","A",NA,NA,2,"",NA
2018-05-03,"326","BCNH","A",NA,5,2,"",NA
2018-05-10,"326","BCNH","A",NA,5,2,"",NA
2018-05-17,"326","BCNH","A",NA,5,1,"",NA
2018-05-24,"326","BCNH","I",NA,NA,0,"",NA
2018-05-31,"326","BCNH","I",NA,NA,0,"",NA
2018-06-07,"326","BCNH","I",NA,NA,0,"",NA
2018-04-19,"328","BCNH","A",NA,1,0,"","tag in front of nest, nest is below 318"
2018-04-26,"328","BCNH","A",NA,1,0,"",NA
2018-05-03,"328","BCNH","A",NA,1,0,"",NA
2018-05-10,"328","BCNH","A",NA,1,0,"","one dead chick in the nest"
2018-05-17,"328","BCNH","I",NA,NA,0,"","empty, eggs outside nest"
2018-05-24,"328","BCNH","I",NA,NA,0,"","empty"
2018-05-31,"328","BCNH","I",NA,NA,0,"",NA
2018-06-07,"328","BCNH","I",NA,NA,0,"",NA
2018-04-19,"329","BCNH","A",NA,2,2,"","tag 5 ft in front of nest; couldn't get high enough to get visual count of chicks"
2018-04-26,"329","BCNH","A",NA,2,2,"",NA
2018-05-03,"329","BCNH","A",NA,5,2,"",NA
2018-05-10,"329","BCNH","A",NA,5,1,"","one freshly dead chick below nest, killed by something"
2018-05-17,"329","BCNH","A",NA,5,1,"",NA
2018-05-24,"329","BCNH","I",NA,NA,0,"",NA
2018-05-31,"329","BCNH","I",NA,NA,0,"",NA
2018-06-07,"329","BCNH","I",NA,NA,0,"",NA
2018-04-19,"331","SNEG","A",NA,1,0,"","nw side; tag at nest, 1 ft from 400"
2018-04-26,"331","SNEG","A",NA,1,0,"",NA
2018-05-03,"331","SNEG","A",NA,1,0,"",NA
2018-05-17,"331","SNEG","I",NA,NA,0,"","empty"
2018-05-24,"331","SNEG","I",NA,NA,0,"",NA
2018-04-19,"333","SNEG","A",NA,1,0,"","center colony"
2018-04-26,"333","SNEG","A",NA,1,0,"",NA
2018-05-03,"333","SNEG","A",NA,1,0,"",NA
2018-05-10,"333","SNEG","A",NA,1,0,"",NA
2018-05-24,"333","SNEG","A",NA,4,1,"","two fth eggs in nest"
2018-04-19,"336","BCNH","A",NA,1,0,"","veg rubble near s entrance"
2018-04-26,"336","BCNH","A",NA,1,0,"",NA
2018-05-03,"336","BCNH","A",NA,1,0,"",NA
2018-05-10,"336","BCNH","A",NA,2,2,"",NA
2018-05-17,"336","BCNH","A",NA,2,3,"",NA
2018-05-24,"336","BCNH","I",NA,NA,0,"","empty"
2018-05-31,"336","BCNH","I",NA,NA,0,"",NA
2018-06-07,"336","BCNH","I",NA,NA,0,"",NA
2018-04-19,"343","BCNH","A",NA,1,0,"","tag in front of nest, near secret garden"
2018-04-26,"343","BCNH","A",NA,1,0,"",NA
2018-05-03,"343","BCNH","A",NA,2,3,"",NA
2018-05-10,"343","BCNH","A",NA,4,2,"",NA
2018-05-17,"343","BCNH","I",NA,NA,0,"","empty"
2018-05-24,"343","BCNH","I",NA,NA,0,"",NA
2018-05-31,"343","BCNH","I",NA,NA,0,"",NA
2018-06-07,"343","BCNH","I",NA,NA,0,"",NA
2018-04-26,"344","BCNH","A",NA,1,0,"","across from nest 515 in the middle of the colony"
2018-05-03,"344","BCNH","A",NA,1,0,"","43219"
2018-05-10,"344","BCNH","I",NA,NA,0,"","depredated shells in the nest, no eggs remain"
2018-05-17,"344","BCNH","I",NA,NA,0,"",NA
2018-05-24,"344","BCNH","I",NA,NA,0,"","empty"
2018-05-31,"344","BCNH","I",NA,NA,0,"","nest bowl destroyed"
2018-06-07,"344","BCNH","I",NA,NA,0,"","gone"
2018-04-26,"346","SNEG","A",NA,1,0,"","tag under nest, seen from pathway"
2018-05-03,"346","SNEG","A",NA,1,0,"",NA
2018-05-10,"346","SNEG","A",NA,1,0,"",NA
2018-05-17,"346","SNEG","A",NA,2,1,"","hatched today"
2018-05-24,"346","SNEG","A",NA,2,3,"",NA
2018-04-26,"348","SNEG","A",NA,1,0,"","tag under nest"
2018-05-03,"348","SNEG","A",NA,1,0,"",NA
2018-05-17,"348","SNEG","A",NA,1,0,"",NA
2018-05-24,"348","SNEG","A",NA,2,3,"",NA
2018-04-26,"349","SNEG","A",NA,1,0,"","north side of colony, near 400"
2018-05-03,"349","SNEG","A",NA,1,0,"",NA
2018-05-10,"349","SNEG","A",NA,1,0,"",NA
2018-05-17,"349","SNEG","A",NA,2,1,"","one egg is pipped"
2018-05-24,"349","SNEG","A",NA,2,4,"",NA
2018-04-26,"355","SNEG","A",NA,1,0,"","tag under nest, near 400"
2018-05-03,"355","SNEG","A",NA,1,0,"",NA
2018-05-10,"355","SNEG","A",NA,1,0,"",NA
2018-05-17,"355","SNEG","A",NA,1,0,"",NA
2018-05-24,"355","SNEG","A",NA,2,2,"",NA
2018-04-26,"358","SNEG","A",NA,1,0,"","next to 248"
2018-05-03,"358","SNEG","A",NA,1,0,"",NA
2018-05-10,"358","SNEG","A",NA,1,0,"",NA
2018-05-17,"358","SNEG","A",NA,1,0,"",NA
2018-05-24,"358","SNEG","A",NA,2,4,"",NA
2018-04-26,"359","SNEG","A",NA,1,0,"","near 171"
2018-05-03,"359","SNEG","A",NA,1,0,"",NA
2018-05-10,"359","SNEG","A",NA,1,0,"",NA
2018-05-17,"359","SNEG","A",NA,2,3,"","egg is pipped"
2018-05-24,"359","SNEG","A",NA,2,2,"",NA
2018-04-26,"360","BCNH","A",NA,2,2,"","tag 1 ft in front of nest"
2018-05-10,"360","BCNH","I",NA,NA,0,"","nest bowl destroyed, eggshells below"
2018-05-17,"360","BCNH","I",NA,NA,0,"",NA
2018-05-24,"360","BCNH","I",NA,NA,0,"",NA
2018-05-31,"360","BCNH","I",NA,NA,0,"","re-nest"
2018-05-31,"360A","BCNH","A",NA,1,0,"","tag 1 ft in front of nest re-nest"
2018-06-07,"360A","BCNH","A",NA,2,2,"",NA
2018-05-10,"362","SNEG","A",NA,1,0,"",NA
2018-05-17,"362","SNEG","I",NA,NA,0,"","nest destroyed"
2018-05-24,"362","SNEG","I",NA,NA,0,"",NA
2018-05-10,"366","SNEG","A",NA,1,0,"",NA
2018-05-17,"366","SNEG","A",NA,1,0,"",NA
2018-05-24,"366","SNEG","A",NA,1,0,"",NA
2018-05-17,"373","SNEG","A",NA,1,0,"","under nest #400"
2018-05-24,"373","SNEG","A",NA,1,0,"",NA
2018-04-05,"40","BCNH","A",NA,1,0,"","along path to the left right after stairs. behind and below tag ~4 ft"
2018-04-12,"40","BCNH","A",NA,2,2,"",NA
2018-04-19,"40","BCNH","A",NA,2,3,"",NA
2018-04-26,"40","BCNH","A",NA,5,2,"",NA
2018-05-03,"40","BCNH","A",NA,5,1,"",NA
2018-05-10,"40","BCNH","I",NA,NA,0,"","empty; shrub was trimmed back, exposing nest"
2018-05-17,"40","BCNH","I",NA,NA,0,"",NA
2018-05-24,"40","BCNH","I",NA,NA,0,"",NA
2018-05-31,"40","BCNH","I",NA,NA,0,"",NA
2018-06-07,"40","BCNH","I",NA,NA,0,"",NA
2018-04-12,"400","SNEG","A",NA,1,0,"","nw end; 2017 tag"
2018-04-19,"400","SNEG","A",NA,1,0,"",NA
2018-04-26,"400","SNEG","A",NA,1,0,"",NA
2018-05-03,"400","SNEG","A",NA,1,0,"","1 egg pipped"
2018-05-10,"400","SNEG","A",NA,2,3,"",NA
2018-05-17,"400","SNEG","A",NA,4,3,"",NA
2018-05-24,"400","SNEG","I",NA,NA,0,"","dead chick in nest"
2018-04-26,"402","BCNH","A",NA,1,0,"","nest 12 ft diagonally down from tag; to the l just past do not disturb sign"
2018-05-03,"402","BCNH","A",NA,1,0,"",NA
2018-05-10,"402","BCNH","A",NA,1,0,"",NA
2018-05-17,"402","BCNH","I",NA,NA,0,"","empty"
2018-05-24,"402A","BCNH","A",NA,1,0,"","nest 12 ft diagonally down from tag; to the l just past do not disturb sign re-nest"
2018-05-31,"402A","BCNH","A",NA,1,0,"",NA
2018-06-07,"402A","BCNH","A",NA,1,0,"","parent hung tight on the nest"
2018-04-26,"403","BCNH","A",NA,1,0,"","slightly north of 192, tag below nest"
2018-05-03,"403","BCNH","A",NA,1,0,"",NA
2018-05-10,"403","BCNH","A",NA,1,0,"",NA
2018-05-17,"403","BCNH","A",NA,2,3,"",NA
2018-05-24,"403","BCNH","A",NA,4,3,"",NA
2018-05-31,"403","BCNH","A",NA,5,3,"",NA
2018-06-07,"403","BCNH","A",NA,5,3,"",NA
2018-04-26,"404","BCNH","A",NA,4,2,"","5 ft behind tag"
2018-05-03,"404","BCNH","A",NA,5,1,"","large chick left the nest"
2018-05-10,"404","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"404","BCNH","I",NA,NA,0,"",NA
2018-05-24,"404","BCNH","I",NA,NA,0,"",NA
2018-05-31,"404","BCNH","I",NA,NA,0,"",NA
2018-06-07,"404","BCNH","I",NA,NA,0,"",NA
2018-04-26,"405","SNEG","A",NA,1,0,"","south colony in ivy covered tree"
2018-05-03,"405","SNEG","A",NA,1,0,"","1 egg pipped"
2018-05-10,"405","SNEG","I",NA,NA,0,"","empty"
2018-05-17,"405","SNEG","I",NA,NA,0,"",NA
2018-05-24,"405A","SNEG","A",NA,1,0,"","south colony in ivy covered tree re-nest"
2018-04-26,"406","SNEG","A",NA,1,0,"","south colony in ivy covered tree"
2018-05-03,"406","SNEG","A",NA,1,0,"",NA
2018-05-10,"406","SNEG","A",NA,1,0,"",NA
2018-05-17,"406","SNEG","A",NA,1,0,"",NA
2018-05-24,"406","SNEG","A",NA,2,4,"",NA
2018-04-26,"408","SNEG","A",NA,1,0,"",NA
2018-05-03,"408","SNEG","A",NA,1,0,"",NA
2018-05-10,"408","SNEG","A",NA,1,0,"",NA
2018-05-17,"408","SNEG","A",NA,1,0,"",NA
2018-05-24,"408","SNEG","A",NA,2,1,"",NA
2018-04-26,"411","SNEG","A",NA,1,0,"","south colony in ivy covered tree"
2018-05-03,"411","SNEG","A",NA,1,0,"",NA
2018-05-10,"411","SNEG","A",NA,1,0,"",NA
2018-05-17,"411","SNEG","A",NA,2,4,"",NA
2018-05-24,"411","SNEG","A",NA,4,3,"",NA
2018-04-26,"412","SNEG","A",NA,1,0,"","to the left of 416"
2018-05-03,"412","SNEG","A",NA,1,0,"",NA
2018-05-10,"412","SNEG","A",NA,1,0,"",NA
2018-05-17,"412","SNEG","A",NA,2,1,"","chick just hatched"
2018-05-24,"412","SNEG","A",NA,2,3,"",NA
2018-04-26,"416","SNEG","A",NA,1,0,"","between 412 and 505"
2018-05-03,"416","SNEG","A",NA,1,0,"",NA
2018-05-10,"416","SNEG","A",NA,1,0,"",NA
2018-05-17,"416","SNEG","A",NA,1,0,"",NA
2018-05-24,"416","SNEG","A",NA,2,3,"","could be 4 chicks"
2018-04-26,"417","SNEG","A",NA,1,0,"",NA
2018-05-03,"417","SNEG","A",NA,1,0,"",NA
2018-05-10,"417","SNEG","A",NA,1,0,"",NA
2018-05-17,"417","SNEG","A",NA,2,2,"","egg is pipped"
2018-05-24,"417","SNEG","A",NA,2,3,"",NA
2018-04-26,"418","SNEG","A",NA,1,0,"",NA
2018-05-03,"418","SNEG","A",NA,1,0,"",NA
2018-05-10,"418","SNEG","A",NA,1,0,"",NA
2018-05-17,"418","SNEG","A",NA,1,0,"",NA
2018-05-24,"418","SNEG","A",NA,2,3,"",NA
2018-04-26,"421","SNEG","A",NA,1,0,"",NA
2018-05-03,"421","SNEG","A",NA,1,0,"",NA
2018-05-10,"421","SNEG","A",NA,1,0,"",NA
2018-05-17,"421","SNEG","A",NA,1,0,"",NA
2018-05-24,"421","SNEG","A",NA,2,2,"",NA
2018-05-03,"423","SNEG","A",NA,1,0,"","behind 431"
2018-05-10,"423","SNEG","A",NA,1,0,"",NA
2018-05-17,"423","SNEG","A",NA,1,0,"",NA
2018-05-24,"423","SNEG","A",NA,1,0,"",NA
2018-05-03,"431","SNEG","A",NA,1,0,"","near 516"
2018-05-10,"431","SNEG","A",NA,1,0,"",NA
2018-05-17,"431","SNEG","A",NA,1,0,"",NA
2018-05-24,"431","SNEG","A",NA,1,0,"",NA
2018-05-03,"434","SNEG","A",NA,1,0,"","to the left and up of 124."
2018-05-10,"434","SNEG","A",NA,1,0,"",NA
2018-05-17,"434","SNEG","A",NA,1,0,"",NA
2018-05-24,"434","SNEG","A",NA,1,0,"",NA
2018-05-03,"435","SNEG","A",NA,1,0,"","can be seen between 124 and 434, but was tagged on e side of tree"
2018-05-10,"435","SNEG","A",NA,1,0,"",NA
2018-05-17,"435","SNEG","A",NA,1,0,"",NA
2018-05-24,"435","SNEG","A",NA,2,3,"",NA
2018-04-26,"444","BCNH","A",NA,2,2,"","along succulent-covered slope north of 179"
2018-05-03,"444","BCNH","I",NA,NA,0,"","empty"
2018-05-10,"444","BCNH","I",NA,NA,0,"","empty"
2018-05-17,"444","BCNH","I",NA,NA,0,"",NA
2018-05-31,"444","BCNH","I",NA,NA,0,"",NA
2018-06-07,"444","BCNH","I",NA,NA,0,"",NA
2018-04-26,"447","SNEG","A",NA,1,0,"",NA
2018-05-03,"447","SNEG","A",NA,1,0,"",NA
2018-05-17,"447","SNEG","A",NA,1,0,"",NA
2018-05-24,"447","SNEG","A",NA,2,2,"",NA
2018-04-26,"452","SNEG","A",NA,1,0,"",NA
2018-05-03,"452","SNEG","A",NA,1,0,"",NA
2018-05-10,"452","SNEG","A",NA,1,0,"",NA
2018-05-17,"452","SNEG","A",NA,2,2,"",NA
2018-05-24,"452","SNEG","A",NA,2,4,"",NA
2018-04-26,"455","SNEG","A",NA,1,0,"",NA
2018-05-03,"455","SNEG","A",NA,1,0,"",NA
2018-05-10,"455","SNEG","A",NA,1,0,"",NA
2018-05-17,"455","SNEG","A",NA,2,3,"",NA
2018-05-24,"455","SNEG","A",NA,2,4,"",NA
2018-04-05,"46","BCNH","A",NA,1,0,"","wh proper; within ivy along concrete fence"
2018-04-12,"46","BCNH","A",NA,2,2,"",NA
2018-04-19,"46","BCNH","A",NA,2,2,"",NA
2018-04-26,"46","BCNH","A",NA,4,3,"",NA
2018-05-03,"46","BCNH","A",NA,5,1,"",NA
2018-05-10,"46","BCNH","A",NA,5,1,"","left nest on approach"
2018-05-17,"46","BCNH","I",NA,NA,0,"",NA
2018-05-24,"46","BCNH","A",NA,5,1,"",NA
2018-05-31,"46","BCNH","I",NA,NA,0,"",NA
2018-06-07,"46","BCNH","I",NA,NA,0,"",NA
2018-04-26,"468","BCNH","A",NA,4,3,"","near corner of brick bench"
2018-05-03,"468","BCNH","A",NA,5,2,"",NA
2018-05-10,"468","BCNH","A",NA,5,1,"","left nest on approach"
2018-05-17,"468","BCNH","A",NA,5,2,"","left nest on approach"
2018-05-24,"468","BCNH","I",NA,NA,0,"","empty"
2018-05-31,"468","BCNH","I",NA,NA,0,"",NA
2018-05-03,"469","SNEG","A",NA,1,0,"","to the left of 452"
2018-05-10,"469","SNEG","A",NA,1,0,"",NA
2018-05-17,"469","SNEG","A",NA,1,0,"",NA
2018-05-24,"469","SNEG","A",NA,2,3,"",NA
2018-05-03,"474","SNEG","A",NA,1,0,"","behind and to the left of 469"
2018-05-10,"474","SNEG","A",NA,1,0,"",NA
2018-05-17,"474","SNEG","A",NA,1,0,"",NA
2018-05-24,"474","SNEG","A",NA,2,1,"","hatched today"
2018-05-03,"478","SNEG","A",NA,1,0,"","to the right of 243"
2018-05-10,"478","SNEG","A",NA,1,0,"",NA
2018-05-17,"478","SNEG","A",NA,1,0,"",NA
2018-05-24,"478","SNEG","A",NA,1,0,"",NA
2018-05-03,"487","SNEG","A",NA,1,0,"","just past 455 and to the left as facing bay"
2018-05-10,"487","SNEG","A",NA,1,0,"",NA
2018-05-17,"487","SNEG","A",NA,2,2,"",NA
2018-05-24,"487","SNEG","A",NA,2,4,"",NA
2018-05-03,"490","SNEG","A",NA,1,0,"","nw end of colony, near entrance"
2018-05-10,"490","SNEG","A",NA,1,0,"",NA
2018-05-17,"490","SNEG","A",NA,1,0,"",NA
2018-05-24,"490","SNEG","A",NA,2,4,"",NA
2018-05-03,"491","SNEG","A",NA,1,0,"","to left of 77"
2018-05-10,"491","SNEG","A",NA,1,0,"",NA
2018-05-17,"491","SNEG","A",NA,1,0,"",NA
2018-05-24,"491","SNEG","A",NA,2,3,"","confirmed sneg"
2018-05-31,"491","SNEG","A",NA,2,2,"",NA
2018-06-07,"491","SNEG","A",NA,5,3,"","likely missed chick last week"
2018-05-03,"492","BCNH","A",NA,1,0,"",NA
2018-05-10,"492","BCNH","A",NA,1,0,"",NA
2018-05-17,"492","BCNH","A",NA,1,0,"",NA
2018-05-24,"492","BCNH","I",NA,NA,0,"",NA
2018-05-31,"492","BCNH","I",NA,NA,0,"",NA
2018-06-07,"492","BCNH","I",NA,NA,0,"",NA
2018-05-03,"493","BCNH","A",NA,1,0,"","43217"
2018-05-10,"493","BCNH","A",NA,1,0,"",NA
2018-05-17,"493","BCNH","I",NA,NA,0,"","empty"
2018-05-24,"493","BCNH","I",NA,NA,0,"",NA
2018-05-31,"493","BCNH","I",NA,NA,0,"",NA
2018-06-07,"493","BCNH","I",NA,NA,0,"","destroyed"
2018-05-03,"494","SNEG","A",NA,1,0,"",NA
2018-05-10,"494","SNEG","A",NA,1,0,"",NA
2018-05-17,"494","SNEG","A",NA,1,0,"","sneg spotted on the shrub pre-check"
2018-05-24,"494","SNEG","A",NA,2,3,"","confirmed sneg"
